시도명,시군구명,시군구코드,기준년도,전국침엽수면적,전국활엽수면적,전국혼효림면적,전국침엽수온실가스흡수량,전국활엽수온실가스흡수량,전국혼효림온실가스흡수량,합계자연녹지온실가스흡수량,전국공원녹지면적,전국완충녹지면적,전국경관녹지면적,전국연결녹지면적,전국공원녹지온실가스흡수량,전국완충녹지온실가스흡수량,전국경관녹지온실가스흡수량,전국연결녹지온실가스흡수량,전국합계인공녹지온실가스흡수량,전국합계온실가스흡수량
강원도,삼척시,42230,2020,45218,34580,19129,333332.02,389947.13,197036.67,920315.83,131.1,149751,140224,0,1048.8,119.8008,112.1792,0,1280.78,921596.61
강원도,홍천군,42720,2020,52656,57245,35901,388162.48,645532.78,369795.26,1403490.52,113.4,98620,103337,0,907.2,78.896,82.6696,0,1068.77,1404559.29
강원도,횡성군,42730,2020,27423,24517,17287,202153.22,276470.04,178063.3,656686.55,21.7,85014,162627,0,173.6,68.0112,130.1016,0,371.7128,657058.27
강원도,영월군,42750,2020,31469,33052,23404,231978.98,372716.39,241070.95,845766.32,120.3,61309,77087,0,962.4,49.0472,61.6696,0,1073.12,846839.43
강원도,평창군,42760,2020,38149,51374,25644,281221.71,579327.47,264143.89,1124693.07,130.1,225126,16139,0,1040.8,180.1008,12.9112,0,1233.81,1125926.88
강원도,정선군,42770,2020,36104,40155,21017,266146.65,452814.55,216483.86,935445.06,195.8,176128,24884,0,1566.4,140.9024,19.9072,0,1727.21,937172.27
강원도,철원군,42780,2020,13680,32694,16771,100844.4,368679.34,172748.29,642272.03,97,34869,28093,0,776,27.8952,22.4744,0,826.3696,643098.4
강원도,화천군,42790,2020,15104,41866,21927,111341.65,472108.93,225857.24,809307.82,84.4,0,0,0,675.2,0,0,0,675.2,809983.02
강원도,양구군,42800,2020,19117,24477,13662,140924.15,276018.97,140724.29,557667.41,88.7,28205,7189,0,709.6,22.564,5.7512,0,737.9152,558405.33
강원도,인제군,42810,2020,41965,73813,40755,309351.99,832364.6,419793.48,1561510.07,116.6,60611,0,0,932.8,48.4888,0,0,981.2888,1562491.36
강원도,고성군,42820,2020,13688,22095,11683,100903.37,249157.95,120339.77,470401.09,54.1,9647,0,0,432.8,7.7176,0,0,440.5176,470841.61
강원도,양양군,42830,2020,15443,22477,12653,113840.65,253465.64,130331.17,497637.46,16.4,25072,2790,0,131.2,20.0576,2.232,0,153.4896,497790.95
충청북도,청주시,43110,2020,13929,14287,14732,102679.95,161109.74,151745.74,415535.42,1565.4,5476619,1525585,2879,12523.2,4381.3,1220.47,2.3032,18127.27,433662.69
충청북도,충주시,43130,2020,15098,23196,17908,111297.42,261573.56,184459.86,557330.85,629.1,1238432,2900721,116661,5032.8,990.7456,2320.58,93.3288,8437.45,565768.3
충청북도,제천시,43150,2020,21803,21263,17642,160724.45,239775.76,181719.95,582220.16,101.6,344144,119248,22845,812.8,275.3152,95.3984,18.276,1201.79,583421.95
충청북도,보은군,43720,2020,12480,13476,11510,91998.4,151964.36,118557.8,362520.56,108.6,129593,130450,0,868.8,103.6744,104.36,0,1076.83,363597.39
충청북도,옥천군,43730,2020,8299,12495,10856,61177.46,140901.95,111821.32,313900.74,69.7,133572,97386,0,557.6,106.8576,77.9088,0,742.3664,314643.1
충청북도,영동군,43740,2020,17459,23677,19213,128701.93,266997.64,197901.91,593601.47,71,213486,39433,0,568,170.7888,31.5464,0,770.3352,594371.81
충청북도,증평군,43745,2020,1230,1319,1207,9067.15,14873.92,12432.6,36373.68,70.1,215303,6315,4614,560.8,172.2424,5.052,3.6912,741.7856,37115.46
충청북도,진천군,43750,2020,6574,8690,6598,48461.34,97994.23,67962.15,214417.72,120.3,533416,235787,41122,962.4,426.7328,188.6296,32.8976,1610.66,216028.38
충청북도,괴산군,43760,2020,22135,21269,16891,163171.84,239843.42,173984.34,576999.6,63.9,315106,34614,52677,511.2,252.0848,27.6912,42.1416,833.1176,577832.72
충청북도,음성군,43770,2020,6772,7862,7964,49920.93,88657.15,82032.52,220610.6,88.2,1056582,520612,130308,705.6,845.2656,416.4896,104.2464,2071.6,222682.2
충청북도,단양군,43800,2020,20985,22865,15487,154694.43,257840.98,159522.55,572057.96,121.3,85584,60642,0,970.4,68.4672,48.5136,0,1087.38,573145.34
충청남도,천안시,44130,2020,7118,12512,10660,52471.52,141093.65,109802.44,303367.62,642.4,1999967,399413,30640,5139.2,1599.97,319.5304,24.512,7083.22,310450.83
충청남도,공주시,44150,2020,15928,23620,16518,117415.91,266354.87,170142.28,553913.06,180.1,427711,230380,10543,1440.8,342.1688,184.304,8.4344,1975.71,555888.76
충청남도,보령시,44180,2020,14825,7970,7645,109284.96,89875.03,78746.69,277906.68,100.5,463397,1154890,65915,804,370.7176,923.912,52.732,2151.36,280058.04
충청남도,아산시,44200,2020,5312,6401,6164,39158.29,72181.94,63491.77,174832.01,546.3,1390635,212843,30884,4370.4,1112.51,170.2744,24.7072,5677.89,180509.89
충청남도,서산시,44210,2020,15351,5308,7279,113162.46,59856.55,74976.73,247995.73,329.7,1231072,473528,7598,2637.6,984.8576,378.8224,6.0784,4007.36,252003.09
충청남도,논산시,44230,2020,7394,7022,7039,54506.1,79184.75,72504.63,206195.49,122.7,239131,65210,0,981.6,191.3048,52.168,0,1225.07,207420.56
충청남도,계룡시,44250,2020,1167,1165,1358,8602.74,13137.32,13987.97,35728.02,108,201652,148378,22196,864,161.3216,118.7024,17.7568,1161.78,36889.8
충청남도,당진시,44270,2020,10303,2776,6482,75950.28,31304.03,66767.3,174021.61,346.8,1762815,1133572,40357,2774.4,1410.25,906.8576,32.2856,5123.8,179145.4
충청남도,금산군,44710,2020,11461,13565,13377,84486.67,152967.98,137788.67,375243.33,125.8,87543,33292,0,1006.4,70.0344,26.6336,0,1103.07,376346.4
충청남도,부여군,44760,2020,10790,10831,8098,79540.28,122137.58,83412.77,285090.63,70.5,4846,2030,0,564,3.8768,1.624,0,569.5008,285660.13
충청남도,서천군,44770,2020,7800,2462,2658,57499,27763.15,27378.51,112640.66,95,311336,226174,29253,760,249.0688,180.9392,23.4024,1213.41,113854.07
충청남도,청양군,44790,2020,11769,9035,6583,86757.15,101884.68,67807.64,256449.47,10.2,177238,74033,0,81.6,141.7904,59.2264,0,282.6168,256732.09
충청남도,홍성군,44800,2020,10187,3127,4832,75095.17,35262.14,49771.61,160128.92,143.8,340027,390821,249740,1150.4,272.0216,312.6568,199.792,1934.87,162063.79
충청남도,예산군,44810,2020,9664,6609,6555,71239.79,74527.49,67519.23,213286.51,108.2,494332,288241,80830,865.6,395.4656,230.5928,64.664,1556.32,214842.83
충청남도,태안군,44825,2020,15057,900,2767,110995.19,10149,28501.25,149645.44,55.8,245713,1662137,0,446.4,196.5704,1329.71,0,1972.68,151618.12
전라북도,전주시,45110,2020,2042,1818,2134,15052.94,20500.98,21981.09,57535.01,1633.05,0,0,0,13064.4,0,0,0,13064.4,70599.41
전라북도,군산시,45130,2020,3693,1008,2124,27223.57,11366.88,21878.09,60468.53,751.02,0,0,0,6008.16,0,0,0,6008.16,66476.69
전라북도,익산시,45140,2020,5903,2311,3007,43514.95,26060.38,30973.35,100548.68,587.18,1168018,58256,5760,4697.44,934.4144,46.6048,4.608,5683.07,106231.75
전라북도,정읍시,45180,2020,15891,9290,6309,117143.16,104760.23,64985.33,286888.72,418.16,251984,87380,0,3345.28,201.5872,69.904,0,3616.77,290505.49
전라북도,남원시,45190,2020,25130,11288,9292,185249.98,127291.01,95711.47,408252.47,315.59,0,0,0,2524.72,0,0,0,2524.72,410777.19
전라북도,김제시,45210,2020,5027,1647,1879,37057.37,18572.67,19354.48,74984.52,140.08,0,0,0,1120.64,0,0,0,1120.64,76105.16
전라북도,완주군,45710,2020,13729,27823,14098,101205.61,313750.7,145215.27,560171.58,180.61,0,0,0,1444.88,0,0,0,1444.88,561616.46
전라북도,진안군,45720,2020,15524,26959,15872,114437.75,304007.66,163488.21,581933.62,51.25,0,0,0,410,0,0,0,410,582343.62
전라북도,무주군,45730,2020,13660,22122,14581,100696.97,249462.42,150190.38,500349.76,11.2,0,0,0,89.6,0,0,0,89.6,500439.36
전라북도,장수군,45740,2020,12818,17663,9102,94490.02,199179.76,93754.39,387424.18,79.02,0,0,0,632.16,0,0,0,632.16,388056.34
전라북도,임실군,45750,2020,15781,12976,11323,116332.27,146326.03,116631.62,379289.92,25.2,0,0,0,201.6,0,0,0,201.6,379491.52
전라북도,순창군,45770,2020,13260,10696,7003,97748.3,120615.23,72133.82,290497.34,19.48,69522,0,0,155.84,55.6176,0,0,211.4576,290708.8
전라북도,고창군,45790,2020,13568,3466,5051,100018.77,39084.93,52027.4,191131.1,55.47,0,0,0,443.76,0,0,0,443.76,191574.86
전라북도,부안군,45800,2020,8670,4265,6234,63912.35,48094.98,64212.8,176220.13,376.83,0,0,0,3014.64,0,0,0,3014.64,179234.77
전라남도,완도군,46890,2020,13171,6480,4763,97092.22,73072.8,49060.88,219225.91,163.7,7080,25944,0,1309.6,5.664,20.7552,0,1336.02,220561.93
전라남도,목포시,46110,2020,467,30,369,3442.57,338.3,3800.85,7581.72,580.6,514537,362419,0,4644.8,411.6296,289.9352,0,5346.36,12928.09
전라남도,여수시,46130,2020,12544,5435,9717,92470.19,61288.68,100089.15,253848.02,639.26,1270081,1620088,27667,5114.08,1016.06,1296.07,22.1336,7448.35,261296.37
전라남도,순천시,46150,2020,28310,16981,11825,208691.88,191489.08,121802.43,521983.39,840.7,1584939,227705,251845,6725.6,1267.95,182.164,201.476,8377.19,530360.58
전라남도,나주시,46170,2020,10267,3941,7635,75684.9,44441.34,78643.68,198769.93,234.2,725866,38059,235601,1873.6,580.6928,30.4472,188.4808,2673.22,201443.15
전라남도,광양시,46230,2020,8929,15145,5341,65821.61,170785.12,55014.53,291621.25,667.8,2224633,518934,41386,5342.4,1779.71,415.1472,33.1088,7570.36,299191.62
전라남도,담양군,46710,2020,10151,7787,6976,74829.79,87811.4,71855.71,234496.9,0.0973,194098,438769,0,0.7784,155.2784,351.0152,0,507.072,235003.97
전라남도,곡성군,46720,2020,19147,9108,8661,141145.3,102707.88,89211.91,333065.09,64,183214,3202,0,512,146.5712,2.5616,0,661.1328,333726.22
전라남도,구례군,46730,2020,10236,14244,5419,75456.38,160624.84,55817.96,291899.18,86.3829,158853,31830,0,691.0632,127.0824,25.464,0,843.6096,292742.79
전라남도,고흥군,46770,2020,20808,8124,14350,153389.64,91611.64,147810.98,392812.26,118.9,161259,15103,15323,951.2,129.0072,12.0824,12.2584,1104.55,393916.81
전라남도,보성군,46780,2020,17834,10436,9962,131466.3,117683.29,102612.75,351762.35,105.4,285777,12971,0,843.2,228.6216,10.3768,0,1082.2,352844.55
전라남도,화순군,46790,2020,22558,14508,16911,166290.06,163601.88,174190.35,504082.28,109.115,365297,41975,25896,872.92,292.2376,33.58,20.7168,1219.45,505301.74
전라남도,장흥군,46800,2020,17097,10261,9121,126033.39,115709.88,93950.1,335693.36,0.0961,305828,0,65994,0.7688,244.6624,0,52.7952,298.2264,335991.59
전라남도,강진군,46810,2020,12220,6862,8114,90081.77,77380.49,83577.58,251039.83,30.1,108816,12166,3152,240.8,87.0528,9.7328,2.5216,340.1072,251379.94
전라남도,해남군,46820,2020,22590,9185,9355,166525.95,103576.18,96360.4,366462.53,0.1738,522533,2960628,1271600,1.3904,418.0264,2368.5,1017.28,3805.2,370267.73
전라남도,영암군,46830,2020,7762,4911,8605,57218.88,55379.71,88635.09,201233.67,171.7,2362611,89537,0,1373.6,1890.09,71.6296,0,3335.32,204568.99
전라남도,무안군,46840,2020,6394,1513,4706,47134.44,17061.6,48473.76,112669.79,97.95,252515,400116,0,783.6,202.012,320.0928,0,1305.7,113975.5
전라남도,함평군,46860,2020,7703,3384,5275,56783.95,38160.24,54334.7,149278.89,44.19,205931,215035,0,353.52,164.7448,172.028,0,690.2928,149969.18
전라남도,영광군,46870,2020,10207,3762,5880,75242.6,42422.82,60566.45,178231.87,121.51,198218,43941,12154,972.08,158.5744,35.1528,9.7232,1175.53,179407.4
전라남도,장성군,46880,2020,13919,9161,7377,102606.23,103305.54,75986.17,281897.95,93.7,794601,42870,3831,749.6,635.6808,34.296,3.0648,1422.64,283320.59
전라남도,진도군,46900,2020,12243,4948,6594,90251.32,55796.95,67920.95,213969.21,74.7261,56772,0,0,597.8088,45.4176,0,0,643.2264,214612.44
전라남도,신안군,46910,2020,17297,2283,10286,127507.72,25744.63,105950.09,259202.43,263.6,20070,0,0,2108.8,16.056,0,0,2124.86,261327.29
경상북도,포항시,47110,2020,22526,24159,25429,166054.16,272432.99,261929.3,700416.45,1376.35,1386946,794061,0,11010.8,1109.56,635.2488,0,12755.61,713172.05
경상북도,경주시,47130,2020,34837,24883,24614,256806.75,280597.3,253534.46,790938.5,333.44,241751,19910,0,2667.52,193.4008,15.928,0,2876.85,793815.35
경상북도,영천시,47230,2020,26046,16074,16513,192002.43,181261.14,170090.78,543354.35,61.03,918542,16306,0,488.24,734.8336,13.0448,0,1236.12,544590.47
경상북도,김천시,47150,2020,17280,24012,25338,127382.4,270775.32,260991.96,659149.68,327.67,1396728,35123,0,2621.36,1117.38,28.0984,0,3766.84,662916.52
경상북도,안동시,47170,2020,56189,18720,26378,414206.58,211099.2,271704.39,897010.17,523.52,352288,776521,14126,4188.16,281.8304,621.2168,11.3008,5102.51,902112.68
경상북도,구미시,47190,2020,14639,8067,9733,107913.83,90968.87,100253.96,299136.65,1644.41,1291101,1607576,55164,13155.28,1032.88,1286.06,44.1312,15518.35,314655.01
경상북도,영주시,47210,2020,18493,9644,10987,136324.23,108752.17,113170.68,358247.08,178.86,500643,229115,0,1430.88,400.5144,183.292,0,2014.69,360261.77
경상북도,상주시,47250,2020,28309,27923,23185,208684.51,314878.36,238815.16,762378.04,239.46,99198,25149,0,1915.68,79.3584,20.1192,0,2015.16,764393.19
경상북도,문경시,47280,2020,19809,25387,20541,146025.35,286280.74,211580.86,643886.94,114.41,335924,15782,0,915.28,268.7392,12.6256,0,1196.64,645083.59
경상북도,경산시,47290,2020,9022,5931,7361,66507.18,66881.91,75821.37,209210.45,428.37,1459511,43532,0,3426.96,1167.61,34.8256,0,4629.39,213839.85
경상북도,군위군,47720,2020,21164,10956,11686,156013.95,123547.16,120370.67,399931.78,84.34,83046,21684,0,674.72,66.4368,17.3472,0,758.504,400690.29
경상북도,의성군,47730,2020,40477,15874,21394,298382.95,179005.81,220367.11,697755.87,170.35,0,0,0,1362.8,0,0,0,1362.8,699118.67
경상북도,청송군,47750,2020,26442,20435,18485,194921.61,230438.68,190403.2,615763.5,44.74,25530,0,0,357.92,20.424,0,0,378.344,616141.84
경상북도,영양군,47760,2020,29428,19700,15930,216933.41,222150.33,164085.64,603169.38,65.41,37175,972,0,523.28,29.74,0.7776,0,553.7976,603723.18
경상북도,영덕군,47770,2020,23601,16527,17424,173978.71,186369.47,179474.46,539822.64,194.56,113129,40645,0,1556.48,90.5032,32.516,0,1679.5,541502.13
경상북도,청도군,47820,2020,21392,14301,13258,157694.69,161267.61,136562.92,455525.23,81.99,190973,37930,0,655.92,152.7784,30.344,0,839.0424,456364.27
경상북도,고령군,47830,2020,12317,3724,7224,90796.82,41994.31,74410.21,207201.34,77.61,255864,255720,2702,620.88,204.6912,204.576,2.1616,1032.31,208233.64
경상북도,성주군,47840,2020,14732,10997,13420,108599.39,124009.5,138231.59,370840.49,47.47,159688,180,0,379.76,127.7504,0.144,0,507.6544,371348.14
경상북도,칠곡군,47850,2020,9685,8496,8225,71394.59,95806.56,84720.93,251922.08,421.62,469035,56516,0,3372.96,375.228,45.2128,0,3793.4,255715.48
경상북도,예천군,47900,2020,13918,8451,11145,102598.86,95299.11,114798.14,312696.11,101.03,174121,289503,0,808.24,139.2968,231.6024,0,1179.14,313875.25
경상북도,봉화군,47920,2020,49755,27641,19223,366777.28,311698.34,198004.91,876480.53,68.11,254115,143405,0,544.88,203.292,114.724,0,862.896,877343.42
경상북도,울진군,47930,2020,46171,20543,16726,340357.22,231656.56,172284.77,744298.55,123.47,323267,117410,0,987.76,258.6136,93.928,0,1340.3,745638.86
경상북도,울릉군,47940,2020,653,3122,995,4813.7,35205.75,10248.91,50268.37,20.79,0,576,0,166.32,0,0.4608,0,166.7808,50435.15
경상남도,창원시,48120,2020,18351,9545,12393,135277.46,107635.78,127653.06,370566.3,1.81,2669760,2371116,87296,14.48,2135.81,1896.89,69.8368,4117.02,374683.32
경상남도,진주시,48170,2020,22452,9491,8091,165508.66,107026.84,83340.67,355876.17,0.79,1331142,333809,53794,6.32,1064.91,267.0472,43.0352,1381.32,357257.49
경상남도,통영시,48220,2020,9161,1596,3985,67531.84,17997.56,41047.16,126576.56,0.35,420555,469037,0,2.8,336.444,375.2296,0,714.4736,127291.03
경상남도,사천시,48240,2020,12050,4041,4166,88828.58,45569.01,42911.54,177309.13,0.2,707603,116528,55582,1.6,566.0824,93.2224,44.4656,705.3704,178014.5
경상남도,김해시,48250,2020,8886,6434,6915,65504.63,72554.07,71227.38,209286.08,0.54,2328049,283271,88112,4.32,1862.44,226.6168,70.4896,2163.87,211449.95
경상남도,밀양시,48270,2020,22127,13489,13792,163112.87,152110.96,142063.35,457287.17,0.13,568625,232405,19800,1.04,454.9,185.924,15.84,657.704,457944.88
경상남도,거제시,48310,2020,13567,5433,7295,100011.4,61266.13,75141.54,236419.07,0.78,446218,92675,0,6.24,356.9744,74.14,0,437.3544,236856.43
경상남도,양산시,48330,2020,8513,14706,10057,62755,165834.66,103591.29,332180.95,0.34,1701102,367874,43159,2.72,1360.88,294.2992,34.5272,1692.43,333873.38
경상남도,의령군,48720,2020,16357,6453,9172,120578.35,72768.33,94475.42,287822.1,0.18,138540,31795,0,1.44,110.832,25.436,0,137.708,287959.81
경상남도,함안군,48730,2020,10476,3708,6334,77225.58,41813.88,65242.84,184282.3,0.11,97884,5564,0,0.88,78.3072,4.4512,0,83.6384,184365.94
경상남도,창녕군,48740,2020,17491,2528,6594,128937.82,28507.41,67920.95,225366.18,0.08,288455,2085,0,0.64,230.764,1.668,0,233.072,225599.25
경상남도,고성군,48820,2020,18133,5900,8602,133670.43,66532.33,88604.18,288806.95,0.12,635346,303414,3893,0.96,508.2768,242.7312,3.1144,755.0824,289562.03
경상남도,남해군,48840,2020,11714,4228,6234,86351.7,47677.75,64212.8,198242.25,0.11,352774,12139,0,0.88,282.2192,9.7112,0,292.8104,198535.06
경상남도,하동군,48850,2020,18854,19001,8294,138985.4,214267.94,85431.66,438685,0.12,276637,172973,0,0.96,221.3096,138.3784,0,360.648,439045.65
경상남도,산청군,48860,2020,22905,24312,11680,168848.03,274158.32,120308.87,563315.21,0.05,56047,2343,0,0.4,44.8376,1.8744,0,47.112,563362.32
경상남도,함양군,48870,2020,20054,20257,13642,147831.4,228431.44,140518.28,516781.12,0.09,98485,122153,0,0.72,78.788,97.7224,0,177.2304,516958.35
경상남도,거창군,48880,2020,26864,13827,18474,198032.45,155922.47,190289.9,544244.82,0.04,112811,0,0,0.32,90.2488,0,0,90.5688,544335.39
경상남도,합천군,48890,2020,35407,13583,19894,261008.6,153170.96,204916.49,619096.05,0.03,3934,22806,0,0.24,3.1472,18.2448,0,21.632,619117.69
제주특별자치도,제주시,50110,2020,12010,14417,6180,88533.72,162575.7,63656.58,314766,747.7,282,142,0,5981.6,0.2256,0.1136,0,5981.94,320747.93
제주특별자치도,서귀포시,50130,2020,9593,13967,7853,70716.4,157501.2,80889.17,309106.77,270.8,137,14,16,2166.4,0.1096,0.0112,0.0128,2166.53,311273.31
서울특별시,종로구,11110,2021,191,220,264,1407.988333,2480.866667,2719.31,6608.165,628.25,20325,22004,11528,5026,16.26,17.6032,9.2224,5069.0856,11677.2506
서울특별시,중구,11140,2021,8,60,59,58.97333333,676.6,607.7245833,1343.297917,309.09,9096,21773,897,2472.72,7.2768,17.4184,0.7176,2498.1328,3841.430717
서울특별시,용산구,11170,2021,42,64,73,309.61,721.7066667,751.9304167,1783.247083,75.91,34350,13759,26561,607.28,27.48,11.0072,21.2488,667.016,2450.263083
서울특별시,성동구,11200,2021,1,6,11,7.37166667,67.66,113.3045833,188.33625,123.1,7339,23016,6517,984.8,5.8712,18.4128,5.2136,1014.2976,1202.63385
서울특별시,광진구,11215,2021,105,40,59,774.025,451.0666667,607.7245833,1832.81625,299.39,18861,2005,0,2395.12,15.0888,1.604,0,2411.8128,4244.62905
서울특별시,동대문구,11230,2021,11,56,44,81.08833333,631.4933333,453.2183333,1165.8,97.49,32890,17150,17514,779.92,26.312,13.72,14.0112,833.9632,1999.7632
서울특별시,중랑구,11260,2021,119,250,151,877.2283333,2819.166667,1555.362917,5251.757917,505.03,112433,16480,0,4040.24,89.9464,13.184,0,4143.3704,9395.128317
서울특별시,성북구,11290,2021,174,310,301,1282.67,3495.766667,3100.425417,7878.862083,457.46,26688,48771,59153,3659.68,21.3504,39.0168,47.3224,3767.3696,11646.23168
서울특별시,강북구,11305,2021,114,464,448,840.37,5232.373333,4614.586667,10687.33,237.03,11050,10267,0,1896.24,8.84,8.2136,0,1913.2936,12600.6236
서울특별시,도봉구,11320,2021,73,443,370,538.1316667,4995.563333,3811.154167,9344.849167,125.02,20004,8659,0,1000.16,16.0032,6.9272,0,1023.0904,10367.93957
서울특별시,노원구,11350,2021,404,464,419,2978.153333,5232.373333,4315.874583,12526.40125,1440.78,105154,29798,61133,11526.24,84.1232,23.8384,48.9064,11683.108,24209.50925
서울특별시,은평구,11380,2021,306,498,362,2255.73,5615.78,3728.750833,11600.26083,660,42762,8725,80750,5280,34.2096,6.98,64.6,5385.7896,16986.05043
서울특별시,서대문구,11410,2021,110,224,148,810.8833333,2525.973333,1524.461667,4861.318333,486.04,48153,52969,17129,3888.32,38.5224,42.3752,13.7032,3982.9208,8844.239133
서울특별시,마포구,11440,2021,11,47,14,81.08833333,530.0033333,144.2058333,755.2975,325.79,93592,62141,2811,2606.32,74.8736,49.7128,2.2488,2733.1552,3488.4527
서울특별시,양천구,11470,2021,45,165,68,331.725,1860.65,700.4283333,2892.803333,262.71,156536,6866,3476,2101.68,125.2288,5.4928,2.7808,2235.1824,5127.985733
서울특별시,강서구,11500,2021,60,198,122,442.3,2232.78,1256.650833,3931.730833,343.39,12881,142295,173576,2747.12,10.3048,113.836,138.8608,3010.1216,6941.852433
서울특별시,구로구,11530,2021,30,219,96,221.15,2469.59,988.84,3679.58,331.97,44835,39953,0,2655.76,35.868,31.9624,0,2723.5904,6403.1704
서울특별시,금천구,11545,2021,37,186,96,272.7516667,2097.46,988.84,3359.051667,261.04,43516,126,0,2088.32,34.8128,0.1008,0,2123.2336,5482.285267
서울특별시,영등포구,11560,2021,0,2,2,0,22.55333333,20.60083333,43.15416667,66.45,26387,13221,31519,531.6,21.1096,10.5768,25.2152,588.5016,631.6557667
서울특별시,동작구,11590,2021,22,86,74,162.1766667,969.7933333,762.2308333,1894.200833,409.11,15637,19366,3011,3272.88,12.5096,15.4928,2.4088,3303.2912,5197.492033
서울특별시,관악구,11620,2021,587,610,530,4327.168333,6878.766667,5459.220833,16665.15583,1242.44,0,6218,591,9939.52,0,4.9744,0.4728,9944.9672,26610.12303
서울특별시,서초구,11650,2021,161,910,531,1186.838333,10261.76667,5469.52125,16918.12625,1426.77,716980,110398,39947,11414.16,573.584,88.3184,31.9576,12108.02,29026.14625
서울특별시,강남구,11680,2021,104,362,226,766.6533333,4082.153333,2327.894167,7176.700833,650.17,216470,125790,83100,5201.36,173.176,100.632,66.48,5541.648,12718.34883
서울특별시,송파구,11710,2021,15,35,55,110.575,394.6833333,566.5229167,1071.78125,209.71,175203,46401,54773,1677.68,140.1624,37.1208,43.8184,1898.7816,2970.56285
서울특별시,강동구,11740,2021,13,62,73,95.83166667,699.1533333,751.9304167,1546.915417,286.54,91807,16219,21028,2292.32,73.4456,12.9752,16.8224,2395.5632,3942.478617
부산광역시,중구,26110,2021,6,1,5,44.23,11.27666667,51.50208333,107.00875,28.24,0,0,0,225.92,0,0,0,225.92,332.92875
부산광역시,서구,26140,2021,276,168,212,2034.58,1894.48,2183.688333,6112.748333,308.38,0,11160,0,2467.04,0,8.928,0,2475.968,8588.716333
부산광역시,동구,26170,2021,171,27,74,1260.555,304.47,762.2308333,2327.255833,116.98,18290,5789,0,935.84,14.632,4.6312,0,955.1032,3282.359033
부산광역시,영도구,26200,2021,261,36,99,1924.005,405.96,1019.74125,3349.70625,20.39,26162,14591,30506,163.12,20.9296,11.6728,24.4048,220.1272,3569.83345
부산광역시,부산진구,26230,2021,474,200,291,3494.17,2255.333333,2997.42125,8746.924583,487.47,45765,9605,0,3899.76,36.612,7.684,0,3944.056,12690.98058
부산광역시,동래구,26260,2021,291,21,118,2145.155,236.81,1215.449167,3597.414167,203.81,11537,16811,0,1630.48,9.2296,13.4488,0,1653.1584,5250.572567
부산광역시,남구,26290,2021,513,121,207,3781.665,1364.476667,2132.18625,7278.327917,172.8,30923,69817,0,1382.4,24.7384,55.8536,0,1462.992,8741.319917
부산광역시,북구,26320,2021,950,552,774,7003.083333,6224.72,7972.5225,21200.32583,70.6,204892,101635,0,564.8,163.9136,81.308,0,810.0216,22010.34743
부산광역시,해운대구,26350,2021,1811,210,801,13350.08833,2368.1,8250.63375,23968.82208,260.44,110255,139332,0,2083.52,88.204,111.4656,0,2283.1896,26252.01168
부산광역시,사하구,26380,2021,589,329,350,4341.911667,3710.023333,3605.145833,11657.08083,44.47,432517,42405,0,355.76,346.0136,33.924,0,735.6976,12392.77843
부산광역시,금정구,26410,2021,1915,819,1153,14116.74167,9235.59,11876.38042,35228.71208,236.84,49888,20938,9334,1894.72,39.9104,16.7504,7.4672,1958.848,37187.56008
부산광역시,강서구,26440,2021,1982,926,1160,14610.64333,10442.19333,11948.48333,37001.32,1305.46,1820007,1248650,730016,10443.68,1456.0056,998.92,584.0128,13482.6184,50483.9384
부산광역시,연제구,26470,2021,125,83,85,921.4583333,935.9633333,875.5354167,2732.957083,9.83,0,2495,0,78.64,0,1.996,0,80.636,2813.593083
부산광역시,수영구,26500,2021,108,47,82,796.14,530.0033333,844.6341667,2170.7775,15.81,4729,24488,0,126.48,3.7832,19.5904,0,149.8536,2320.6311
부산광역시,사상구,26530,2021,578,278,344,4260.823333,3134.913333,3543.343333,10939.08,73.62,15610,11209,0,588.96,12.488,8.9672,0,610.4152,11549.4952
부산광역시,기장군,26710,2021,5854,3826,4148,43153.73667,43144.52667,42726.12833,129024.3917,947.73,1164192,616805,0,7581.84,931.3536,493.444,0,9006.6376,138031.0293
대구광역시,중구,27110,2021,0,0,0,0,0,0,0,25.7,0,0,0,205.6,0,0,0,205.6,205.6
대구광역시,동구,27140,2021,5365,2312,3644,39548.99167,26071.65333,37534.71833,103155.3633,189.3,712353,470331,0,1514.4,569.8824,376.2648,0,2460.5472,105615.9105
대구광역시,서구,27170,2021,44,59,79,324.3533333,665.3233333,813.7329167,1803.409583,46.6,0,0,0,372.8,0,0,0,372.8,2176.209583
대구광역시,남구,27200,2021,280,182,211,2064.066667,2052.353333,2173.387917,6289.807917,363.9,0,0,0,2911.2,0,0,0,2911.2,9201.007917
대구광역시,북구,27230,2021,2480,887,1134,18281.73333,10002.40333,11680.6725,39964.80917,178.4,863713,294883,12509,1427.2,690.9704,235.9064,10.0072,2364.084,42328.89317
대구광역시,수성구,27260,2021,1180,1124,1420,8698.566667,12674.97333,14626.59167,36000.13167,474,231516,29253,0,3792,185.2128,23.4024,0,4000.6152,40000.74687
대구광역시,달서구,27290,2021,932,527,619,6870.393333,5942.803333,6375.957917,19189.15458,409.7,393614,23527,94593,3277.6,314.8912,18.8216,75.6744,3686.9872,22876.14178
